src,dst,shapley_raw,shapley_normalized
1258,4326,16.100236892700195,1.8538954380961132e-05
1821,5823,16.099937438964844,1.8538609568696823e-05
2321,2643,16.099929809570312,1.8538600783670982e-05
2674,2695,16.099647521972656,1.8538275737714817e-05
1738,2144,16.099576950073242,1.8538194476225777e-05
321,1142,16.099496841430664,1.853810223345443e-05
4538,6131,16.09946632385254,1.853806709335106e-05
3187,5591,16.099245071411133,1.8537812327601637e-05
1351,7101,16.099130630493164,1.8537680552214e-05
3390,6372,16.098552703857422,1.8537015086506448e-05
1807,6832,16.098478317260742,1.8536929432504487e-05
2516,2967,16.098283767700195,1.8536705414345508e-05
702,2870,16.098249435424805,1.853666588172922e-05
2290,3350,16.0980167388916,1.853639793844103e-05
695,705,16.097978591918945,1.853635401331182e-05
2274,6478,16.097808837890625,1.853615854648683e-05
3651,7030,16.097694396972656,1.8536026771099193e-05
2731,3583,16.097658157348633,1.853598504222644e-05
57,2582,16.097515106201172,1.85358203229919e-05
3366,5968,16.097341537475586,1.8535620463653988e-05
1790,4380,16.09724235534668,1.8535506258318037e-05
4606,4736,16.097179412841797,1.853543378185484e-05
4097,5387,16.09660530090332,1.8534772708660206e-05
6286,6501,16.096586227416992,1.8534750746095603e-05
1245,2845,16.09650230407715,1.8534654110811335e-05
1468,6771,16.096277236938477,1.853439495254899e-05
4559,6145,16.096168518066406,1.8534269765930737e-05
1135,4330,16.09596824645996,1.8534039159002378e-05
14,2434,16.095840454101562,1.8533892009819518e-05
1226,4128,16.095611572265625,1.8533628459044252e-05
225,1148,16.095312118530273,1.853328364677994e-05
1392,1394,16.095256805419922,1.8533219955342585e-05
176,3472,16.095125198364258,1.8533068413646805e-05
1255,6841,16.095043182373047,1.8532973974619002e-05
2053,6462,16.094892501831055,1.8532800470358615e-05
153,225,16.094879150390625,1.853278509656339e-05
1186,3715,16.094449996948242,1.8532290938859763e-05
1215,1580,16.094329833984375,1.8532152574702748e-05
418,929,16.094284057617188,1.8532099864547694e-05
52,1551,16.094096899032593,1.85318843568825e-05
527,1230,16.09375,1.8531484912738733e-05
802,1195,16.093664169311523,1.853138608119801e-05
2135,6629,16.093643188476562,1.853136192237694e-05
33,2819,16.093524932861328,1.8531225754476388e-05
908,1133,16.093509674072266,1.8531208184424702e-05
1953,5050,16.093507766723633,1.8531205988168243e-05
674,2296,16.0935001373291,1.85311972031424e-05
1590,5690,16.093271255493164,1.853093365236713e-05
1037,3003,16.092924118041992,1.8530533933691308e-05
3562,6527,16.092844009399414,1.8530441690919964e-05
4544,6837,16.092573165893555,1.853012982250256e-05
208,1904,16.092504501342773,1.8530050757269983e-05
3147,4025,16.092330932617188,1.852985089793207e-05
122,1192,16.092294692993164,1.852980916905932e-05
3473,3852,16.09219741821289,1.852969715997983e-05
3144,3218,16.092008590698242,1.8529479730590236e-05
1970,7012,16.09191131591797,1.8529367721510744e-05
1219,6983,16.091663360595703,1.8529082208170872e-05
2751,5274,16.091480255126953,1.8528871367550658e-05
1436,2083,16.091278076171875,1.8528638564365837e-05
5743,5774,16.091022491455078,1.852834426600012e-05
1993,2278,16.090944290161133,1.8528254219485235e-05
2369,6753,16.09086799621582,1.8528166369226812e-05
1191,6816,16.090845108032227,1.8528140014149285e-05
2006,3399,16.090736389160156,1.8528014827531035e-05
2394,5145,16.09071922302246,1.852799506122289e-05
2663,2990,16.090639114379883,1.8527902818451546e-05
67,225,16.090572357177734,1.8527825949475423e-05
3297,6885,16.090381622314453,1.8527606323829368e-05
906,5703,16.090065002441406,1.8527241745256914e-05
3706,5514,16.08979034423828,1.852692548432659e-05
1644,5135,16.08945655822754,1.8526541139445992e-05
2816,3682,16.089351654052734,1.852642034534066e-05
4541,5356,16.089153289794922,1.852619193466876e-05
2799,4816,16.088825225830078,1.8525814178557543e-05
3053,6660,16.088581085205078,1.852553305773059e-05
1608,6186,16.08846092224121,1.8525394693573573e-05
349,6271,16.088090896606445,1.8524968619820224e-05
3517,5600,16.08795166015625,1.8524808293098602e-05
2993,3004,16.08793067932129,1.8524784134277537e-05
2023,2024,16.087902069091797,1.8524751190430627e-05
476,4537,16.08754539489746,1.85243404904725e-05
360,393,16.087278366088867,1.852403301456802e-05
2250,2517,16.087127685546875,1.8523859510307635e-05
1463,4509,16.087038040161133,1.852375628625399e-05
213,766,16.086938858032227,1.8523642080918038e-05
558,3781,16.086902618408203,1.8523600352045287e-05
2858,5107,16.08673095703125,1.8523402688963838e-05
1937,2540,16.086615085601807,1.8523269266383857e-05
7076,7232,16.086275100708008,1.8522877783669762e-05
586,2034,16.08626937866211,1.852287119490038e-05
207,1025,16.08625602722168,1.8522855821105156e-05
2853,3100,16.086116790771484,1.8522695494383534e-05
2283,2378,16.08588409423828,1.8522427551095344e-05
264,2323,16.08582830429077,1.8522363310593873e-05
3047,3553,16.08566665649414,1.8522177177858837e-05
976,6436,16.085622787475586,1.8522126663960245e-05
2179,2199,16.085323333740234,1.8521781851695936e-05
2241,3460,16.085315704345703,1.8521773066670094e-05
1529,4155,16.085081100463867,1.8521502927125443e-05
886,1270,16.084949493408203,1.8521351385429665e-05
3355,6558,16.084884643554688,1.8521276712710004e-05
355,4932,16.08486557006836,1.8521254750145398e-05
3985,3988,16.08479881286621,1.8521177881169278e-05
2044,3671,16.084794998168945,1.8521173488656358e-05
1987,6864,16.084609985351562,1.8520960451779685e-05
439,2930,16.0842342376709,1.8520527789256952e-05
1751,4543,16.08409881591797,1.852037185504825e-05
1655,5473,16.08375358581543,1.8519974332628887e-05
4336,6199,16.083616256713867,1.8519816202163727e-05
3110,6520,16.083560943603516,1.851975251072637e-05
104,2608,16.08346939086914,1.851964709041626e-05
2692,5007,16.08340835571289,1.8519576810209524e-05
5924,6220,16.08338165283203,1.8519546062619076e-05
1048,4156,16.083362579345703,1.851952410005447e-05
5588,6961,16.083009719848633,1.8519117792609264e-05
5590,5617,16.082929611206055,1.851902554983792e-05
3938,5535,16.082889556884766,1.851897942845225e-05
1432,3967,16.082576751708984,1.8518619242392716e-05
5072,5074,16.082258224487305,1.85182524675638e-05
1521,4061,16.08218765258789,1.851817120607476e-05
2709,5329,16.082134246826172,1.8518109710893864e-05
1298,3509,16.08186149597168,1.8517795646220003e-05
454,3458,16.08175277709961,1.851767045960175e-05
4190,5834,16.0816593170166,1.8517562843035182e-05
442,3405,16.081342697143555,1.8517198264462728e-05
4570,5435,16.081281661987305,1.8517127984255988e-05
3926,6819,16.081117630004883,1.851693910620038e-05
215,7146,16.080995559692383,1.8516798545786903e-05
1830,6113,16.08099365234375,1.8516796349530444e-05
288,5340,16.080846786499023,1.8516627237782977e-05
6634,6670,16.080589294433594,1.8516330743160802e-05
308,4317,16.080474853515625,1.8516198967773166e-05
1956,7142,16.0804443359375,1.8516163827669797e-05
6424,6991,16.080257415771484,1.8515948594536662e-05
791,1940,16.08015251159668,1.8515827800431333e-05
2477,4837,16.079885482788086,1.851552032452685e-05
752,1309,16.07986831665039,1.8515500558218706e-05
604,6649,16.079788208007812,1.8515408315447363e-05
149,5273,16.079404830932617,1.851496686789879e-05
3905,4306,16.07931900024414,1.8514868036358063e-05
1636,4282,16.07917594909668,1.851470331712352e-05
1723,1805,16.07909393310547,1.8514608878095715e-05
466,4324,16.07856559753418,1.8514000515056137e-05
3221,6027,16.0783748626709,1.851378088941008e-05
3505,3824,16.078075408935547,1.8513436077145772e-05
3781,5981,16.07805061340332,1.8513407525811783e-05
2301,6313,16.078041076660156,1.851339654452948e-05
1347,5039,16.07778549194336,1.8513102246163763e-05
552,669,16.077768325805664,1.8513082479855618e-05
963,5692,16.07773780822754,1.851304733975225e-05
3122,3456,16.0771484375,1.8512368696505934e-05
232,1187,16.077131271362305,1.851234893019779e-05
3596,4314,16.07709503173828,1.851230720132504e-05
3338,4586,16.077068328857422,1.851227645373459e-05
531,6894,16.076974868774414,1.851216883716802e-05
4765,4842,16.07692527770996,1.8512111734500048e-05
2537,3686,16.076610565185547,1.8511749352184053e-05
1636,4128,16.076337814331055,1.8511435287510192e-05
2617,6845,16.07614517211914,1.8511213465607674e-05
900,6564,16.076005935668945,1.8511053138886052e-05
936,3612,16.075809478759766,1.8510826924470614e-05
638,4632,16.075719833374023,1.8510723700416967e-05
3166,4636,16.0755672454834,1.851054799990012e-05
786,4314,16.075565338134766,1.851054580364366e-05
2210,3871,16.075321197509766,1.8510264682816708e-05
788,7044,16.075294494628906,1.851023393522626e-05
1517,3296,16.075288772583008,1.8510227346456877e-05
2377,5683,16.07526206970215,1.851019659886643e-05
3748,5008,16.07514762878418,1.8510064823478796e-05
4557,6527,16.07487678527832,1.8509752955061394e-05
1995,6903,16.074857711791992,1.850973099249679e-05
2811,4771,16.0748233795166,1.8509691459880498e-05
2486,5684,16.07457160949707,1.8509401554027702e-05
562,3932,16.074447631835938,1.8509258797357766e-05
2795,6085,16.07441520690918,1.8509221460997935e-05
4096,5109,16.074260711669922,1.850904356422463e-05
3596,6941,16.073814392089844,1.850852964021286e-05
5123,5409,16.073753356933594,1.8508459360006118e-05
683,6519,16.073741912841797,1.8508446182467356e-05
171,602,16.07359504699707,1.8508277070719893e-05
1579,1580,16.073566436767578,1.8508244126872983e-05
3797,3798,16.07344627380371,1.8508105762715968e-05
887,5159,16.073366165161133,1.8508013519944624e-05
4833,5816,16.073278427124023,1.8507912492147436e-05
571,4520,16.073081970214844,1.8507686277731997e-05
1133,1282,16.073001861572266,1.8507594034960654e-05
5458,6222,16.072898864746094,1.8507475437111783e-05
803,6706,16.07286834716797,1.8507440297008414e-05
280,1863,16.07276725769043,1.8507323895416006e-05
127,6892,16.072656631469727,1.850719651254129e-05
1248,1356,16.072437286376953,1.8506943943048325e-05
481,1022,16.072391510009766,1.8506891232893273e-05
2009,4303,16.07210350036621,1.8506559598167726e-05
4495,5467,16.071456909179688,1.850581506722759e-05
994,3163,16.07135009765625,1.85056920768658e-05
564,624,16.071321487426758,1.8505659133018893e-05
188,1312,16.071121215820312,1.850542852609053e-05
3925,4063,16.07064437866211,1.850487946197539e-05
2922,4735,16.0703067779541,1.8504490724581868e-05
1251,2459,16.069833755493164,1.8503946052979648e-05
2848,3892,16.06964111328125,1.850372423107713e-05
1636,6575,16.06943702697754,1.850348923163585e-05
4233,6247,16.06937599182129,1.850341895142911e-05
1753,1763,16.069351196289062,1.8503390400095124e-05
1945,5517,16.069272994995117,1.850330035358024e-05
2063,4076,16.069194793701172,1.8503210307065357e-05
96,6928,16.06891632080078,1.8502889653622113e-05
2505,3270,16.068824768066406,1.8502784233312005e-05
2689,6536,16.068742752075195,1.8502689794284202e-05
3283,5410,16.068737030029297,1.850268320551482e-05
5201,5586,16.068525314331055,1.8502439421047695e-05
1741,3193,16.068387985229492,1.8502281290582535e-05
2911,4436,16.06838607788086,1.8502279094326073e-05
2692,4478,16.06815528869629,1.8502013347294346e-05
686,5965,16.067731857299805,1.85015257783601e-05
1313,4051,16.067729949951172,1.850152358210364e-05
699,3167,16.06770133972168,1.850149063825673e-05
2408,3256,16.06768798828125,1.8501475264461505e-05
333,1415,16.067522048950195,1.850128419014944e-05
1266,4127,16.067502975463867,1.8501262227584832e-05
778,5528,16.06740951538086,1.8501154611018264e-05
3679,5506,16.067386627197266,1.8501128255940737e-05
585,1451,16.067296981811523,1.850102503188709e-05
1003,1112,16.067123413085938,1.850082517254918e-05
1857,2243,16.067018508911133,1.8500704378443846e-05
773,882,16.067001342773438,1.8500684612135702e-05
5030,5474,16.06699562072754,1.850067802336632e-05
1097,6395,16.066774368286133,1.8500423257616895e-05
1476,5158,16.06666374206543,1.850029587474218e-05
3035,3786,16.0666446685791,1.8500273912177576e-05
2486,3652,16.066591262817383,1.850021241699668e-05
1641,4389,16.066351890563965,1.8499936786810877e-05
603,7013,16.065900802612305,1.8499417372157953e-05
174,5102,16.065465927124023,1.8498916625684943e-05
1326,1861,16.065410614013672,1.8498852934247585e-05
446,1285,16.065243244171143,1.849866021274317e-05
861,3501,16.065092086791992,1.849848615941867e-05
4133,4790,16.06497573852539,1.8498352187774574e-05
1498,4250,16.064937591552734,1.8498308262645365e-05
4387,6564,16.064937591552734,1.8498308262645365e-05
2274,2591,16.064777374267578,1.8498123777102677e-05
833,2646,16.064741134643555,1.8498082048229926e-05
1926,4771,16.064680099487305,1.849801176802319e-05
265,5294,16.064281463623047,1.849755275042293e-05
654,1328,16.064176559448242,1.8497431956317597e-05
1818,6280,16.063945770263672,1.849716620928587e-05
1422,1424,16.063798904418945,1.8496997097538403e-05
3051,5292,16.063796997070312,1.8496994901281944e-05
1804,3305,16.063756942749023,1.8496948779896273e-05
870,2517,16.06351089477539,1.849666546281286e-05
1487,2926,16.062923431396484,1.8495989015823003e-05
791,1937,16.0626277923584,1.8495648596071614e-05
5566,5653,16.06226921081543,1.8495235699857027e-05
1761,3815,16.06203269958496,1.8494963364055916e-05
4036,6744,16.062030792236328,1.8494961167799454e-05
386,3091,16.062030792236328,1.8494961167799454e-05
4472,6544,16.061988830566406,1.8494912850157324e-05
965,6973,16.061861038208008,1.8494765700974464e-05
41,684,16.06185531616211,1.8494759112205085e-05
1289,2979,16.061737060546875,1.8494622944304528e-05
4156,4362,16.061546325683594,1.8494403318658472e-05
2658,3940,16.06123161315918,1.8494040936342477e-05
729,3868,16.061214447021484,1.8494021170034333e-05
2333,3612,16.061071395874023,1.849385645079979e-05
280,318,16.061038970947266,1.849381911443996e-05
2796,2804,16.060937881469727,1.849370271284755e-05
3559,4677,16.060672760009766,1.849339743319953e-05
1644,6591,16.060640335083008,1.84933600968397e-05
4570,6166,16.06059455871582,1.8493307386684646e-05
109,6660,16.060194969177246,1.849284727095616e-05
3010,6664,16.0598201751709,1.8492415706561654e-05
4636,6578,16.059587478637695,1.8492147763273465e-05
3569,6001,16.059429168701172,1.849196547398724e-05
1764,5985,16.059337615966797,1.849186005367713e-05
3618,3890,16.0593204498291,1.8491840287368986e-05
3694,4930,16.05928611755371,1.8491800754752697e-05
1732,2238,16.059249877929688,1.8491759025879946e-05
3059,5297,16.059242248535156,1.84917502408541e-05
73,1856,16.058895111083984,1.849135052217828e-05
5111,6644,16.05875015258789,1.8491183606687274e-05
3362,6438,16.0587215423584,1.8491150662840368e-05
1515,1516,16.058719635009766,1.8491148466583906e-05
5242,5672,16.058568954467773,1.8490974962323522e-05
536,4857,16.058502197265625,1.8490898093347402e-05
4949,5479,16.058086395263672,1.8490419309438998e-05
2211,3121,16.058008193969727,1.8490329262924113e-05
3126,3133,16.057687759399414,1.848996029183874e-05
1155,1378,16.057395935058594,1.848962426460027e-05
250,2507,16.057125091552734,1.848931239618287e-05
678,5752,16.056886672973633,1.84890378641253e-05
3993,5077,16.056861877441406,1.848900931279131e-05
6613,6860,16.056718826293945,1.8488844593556768e-05
1038,3356,16.05652618408203,1.848862277165425e-05
1288,1921,16.056362628936768,1.8488434442662756e-05
4344,5423,16.055908203125,1.8487911184561025e-05
3066,5604,16.055818557739258,1.8487807960507378e-05
1764,3909,16.0556640625,1.8487630063734074e-05
3368,6950,16.055429458618164,1.8487359924189422e-05
3509,4905,16.055410385131836,1.848733796162482e-05
2442,3077,16.05533790588379,1.8487254503879317e-05
138,2590,16.055233478546143,1.84871342588381e-05
4569,4573,16.05523109436035,1.8487131513517525e-05
4381,7231,16.055192947387695,1.8487087588388312e-05
3866,6608,16.05484390258789,1.8486685673456028e-05
636,6005,16.05484390258789,1.8486685673456028e-05
3038,5775,16.054805755615234,1.8486641748326818e-05
1286,3585,16.05480194091797,1.8486637355813897e-05
1866,7156,16.054706573486328,1.8486527542990868e-05
1511,3674,16.05449104309082,1.8486279366010823e-05
539,4358,16.05396270751953,1.8485671002971245e-05
1156,2120,16.053834915161133,1.8485523853788388e-05
4358,4458,16.053829193115234,1.8485517265019005e-05
1554,4801,16.05331039428711,1.848491988326173e-05
1945,3396,16.053295135498047,1.8484902313210045e-05
4230,7052,16.05314826965332,1.848473320146258e-05
4529,5272,16.0528564453125,1.8484397174224114e-05
2143,5699,16.0528507232666,1.8484390585454734e-05
693,5703,16.052675247192383,1.848418852986036e-05
6379,6891,16.05237579345703,1.8483843717596052e-05
3674,3729,16.052366256713867,1.848383273631375e-05
222,1112,16.05231285095215,1.8483771241132853e-05
4172,6558,16.05220603942871,1.848364825077106e-05
6746,7076,16.051998138427734,1.8483408858816858e-05
2283,3735,16.051992416381836,1.8483402270047475e-05
1720,6343,16.051965713500977,1.8483371522457027e-05
3218,4526,16.051925659179688,1.8483325401071356e-05
3137,3537,16.051660537719727,1.8483020121423336e-05
429,3695,16.051652908325195,1.8483011336397494e-05
4808,6036,16.051542282104492,1.8482883953522782e-05
483,2824,16.051481246948242,1.8482813673316045e-05
1609,6011,16.051435470581055,1.848276096316099e-05
5530,6862,16.051300048828125,1.848260502895229e-05
655,3794,16.051105499267578,1.848238101079331e-05
1926,6740,16.051021575927734,1.8482284375509045e-05
8,5963,16.050975799560547,1.848223166535399e-05
270,2537,16.050960540771484,1.848221409530231e-05
3764,6797,16.05077362060547,1.8481998862169173e-05
36,6002,16.05072784423828,1.848194615201412e-05
4041,4044,16.0505313873291,1.848171993759868e-05
901,914,16.05044174194336,1.8481616713545034e-05
995,1052,16.05010986328125,1.8481234564920894e-05
5061,6551,16.050016403198242,1.8481126948354326e-05
4110,6887,16.049734115600586,1.8480801902398162e-05
2407,6667,16.049692153930664,1.8480753584756028e-05
1007,2160,16.049663543701172,1.848072064090912e-05
2847,6978,16.049575805664062,1.8480619613111933e-05
2460,6935,16.049245834350586,1.8480239660744256e-05
3189,6287,16.049232482910156,1.8480224286949032e-05
3421,3422,16.048730850219727,1.84796466714999e-05
2740,4108,16.048410415649414,1.8479277700414527e-05
5510,6986,16.048330307006836,1.8479185457643184e-05
3270,6776,16.048093795776367,1.847891312184207e-05
3588,4308,16.0479736328125,1.8478774757685055e-05
4266,6732,16.047754287719727,1.847852218819209e-05
2406,5500,16.04767417907715,1.8478429945420745e-05
4343,5598,16.047489166259766,1.847821690854407e-05
2197,6356,16.047391891479492,1.847810489946458e-05
388,5556,16.0473690032959,1.8478078544387054e-05
5430,6079,16.047365188598633,1.8478074151874133e-05
83,2679,16.047269821166992,1.8477964339051103e-05
4157,5273,16.047075271606445,1.8477740320892127e-05
6010,6224,16.046890258789062,1.847752728401545e-05
6522,6598,16.04682159423828,1.8477448218782872e-05
3235,6302,16.046655654907227,1.8477257144470803e-05
3409,4569,16.046640396118164,1.8477239574419117e-05
3378,5837,16.04656982421875,1.8477158312930076e-05
2697,6689,16.046422958374023,1.8476989201182613e-05
4153,5421,16.046350479125977,1.847690574343711e-05
5123,6822,16.046215057373047,1.847674980922841e-05
140,255,16.04604721069336,1.847655653865988e-05
2366,3745,16.04546356201172,1.8475884484182945e-05
324,6934,16.045408248901367,1.8475820792745587e-05
1521,7096,16.045368194580078,1.8475774671359916e-05
2223,2386,16.045244216918945,1.847563191468998e-05
5342,6036,16.045072555541992,1.8475434251608527e-05
542,3334,16.044902801513672,1.8475238784783537e-05
3408,5220,16.044893264770508,1.8475227803501233e-05
1191,1277,16.044721603393555,1.8475030140419784e-05
3041,6978,16.044675827026367,1.847497743026473e-05
5189,6278,16.04458999633789,1.8474878598724004e-05
347,1046,16.044261932373047,1.8474500842612788e-05
5359,6021,16.044160842895508,1.8474384441020376e-05
2718,4426,16.04412841796875,1.8474347104660545e-05
678,4981,16.04412269592285,1.8474340515891166e-05
413,811,16.044023513793945,1.8474226310555216e-05
1567,5919,16.043975830078125,1.84741714041437e-05
630,4019,16.04395294189453,1.8474145049066175e-05
4962,5376,16.04387664794922,1.8474057198807752e-05
6438,6686,16.043731689453125,1.8473890283316748e-05
837,865,16.043603897094727,1.847374313413389e-05
6101,6128,16.043596267700195,1.8473734349108046e-05
4302,5967,16.0435791015625,1.8473714582799902e-05
6068,6594,16.043424606323242,1.8473536686026597e-05
653,4714,16.043420791625977,1.8473532293513673e-05
1704,3580,16.043367385864258,1.8473470798332778e-05
2828,6384,16.04327392578125,1.847336318176621e-05
70,4222,16.043203353881836,1.847328192027717e-05
1698,7005,16.04314613342285,1.8473216032583353e-05
1855,6636,16.043109893798828,1.8473174303710602e-05
318,2000,16.04308319091797,1.8473143556120154e-05
1215,2879,16.04297637939453,1.8473020565758363e-05
3672,3743,16.042909622192383,1.8472943696782243e-05
3329,3336,16.042823791503906,1.8472844865241517e-05
3226,3229,16.042743682861328,1.8472752622470173e-05
3910,4134,16.04271697998047,1.8472721874879726e-05
1819,6356,16.042686462402344,1.8472686734776357e-05
69,102,16.042272567749023,1.8472210147124412e-05
84,5333,16.04215908050537,1.8472079469865007e-05
389,917,16.041988372802734,1.847188290491179e-05
103,3092,16.04182243347168,1.847169183059972e-05
1835,6305,16.041688919067383,1.8471538092647476e-05
4840,5191,16.041534423828125,1.847136019587417e-05
3457,3857,16.041217803955078,1.8470995617301718e-05
244,2169,16.041200637817383,1.8470975850993573e-05
422,4325,16.04116439819336,1.8470934122120822e-05
4472,6339,16.04112434387207,1.847088800073515e-05
3479,5293,16.039758682250977,1.846931548110938e-05
240,6713,16.039751529693604,1.8469307245147654e-05
4938,6402,16.039648056030273,1.8469188098234666e-05
4697,5914,16.039432525634766,1.8468939921254625e-05
1824,5085,16.039409637451172,1.8468913566177097e-05
1377,2852,16.039295196533203,1.846878179078946e-05
874,1314,16.03911018371582,1.8468568753912788e-05
1793,2773,16.038928985595703,1.8468360109549032e-05
952,7234,16.03885841369629,1.8468278848059992e-05
4178,5274,16.038816452026367,1.846823053041786e-05
1919,2584,16.038774490356445,1.8468182212775728e-05
3067,4939,16.03867530822754,1.8468068007439778e-05
236,3260,16.03859519958496,1.8467975764668434e-05
79,2247,16.0384464263916,1.846780445666451e-05
797,7006,16.038156509399414,1.8467470625682503e-05
27,1329,16.038105010986328,1.8467411326758066e-05
2066,3703,16.038036346435547,1.8467332261525488e-05
4699,6538,16.0378360748291,1.8467101654597125e-05
4026,6801,16.037771224975586,1.8467026981877468e-05
33,4524,16.037742614746094,1.8466994038030558e-05
6424,7156,16.03756332397461,1.8466787589923264e-05
4342,4533,16.037548065185547,1.846677001987158e-05
6844,7228,16.037521362304688,1.8466739272281134e-05
4361,7046,16.03751564025879,1.846673268351175e-05
4096,4725,16.037498474121094,1.8466712917203606e-05
725,947,16.037458419799805,1.8466666795817934e-05
196,3017,16.037376403808594,1.846657235679013e-05
167,7024,16.03724479675293,1.8466420815094348e-05
4043,4243,16.036869049072266,1.8465988152571616e-05
3045,3137,16.036849975585938,1.8465966190007013e-05
6173,6514,16.03684425354004,1.846595960123763e-05
5008,5364,16.03680992126465,1.846592006862134e-05
2457,3910,16.036529541015625,1.8465597218921635e-05
6373,6444,16.03620147705078,1.8465219462810416e-05
1536,3152,16.03615951538086,1.8465171145168286e-05
1020,2454,16.03606414794922,1.8465061332345256e-05
0,6509,16.035844802856445,1.846480876285229e-05
1258,6935,16.03581428527832,1.8464773622748922e-05
981,6958,16.03530502319336,1.846418722227395e-05
99,2667,16.035205841064453,1.8464073016938e-05
128,3789,16.03507423400879,1.846392147524222e-05
2878,5783,16.034622192382812,1.8463400962461065e-05
4429,5246,16.0345516204834,1.8463319700972024e-05
335,932,16.03447914123535,1.8463236243226522e-05
136,890,16.03432273864746,1.8463056150196755e-05
3791,6682,16.03430938720703,1.846304077640153e-05
1548,5272,16.034244537353516,1.8462966103681874e-05
6073,6143,16.033870697021484,1.84625356374156e-05
1307,1780,16.033735275268555,1.8462379703206902e-05
3841,3858,16.033672332763672,1.8462307226743703e-05
4241,5707,16.03364372253418,1.8462274282896794e-05
4869,6329,16.033527374267578,1.84621403112527e-05
124,6372,16.033432006835938,1.846203049842967e-05
1872,4229,16.033342361450195,1.8461927274376022e-05
4661,6519,16.033212661743164,1.8461777928936704e-05
3025,3572,16.03306770324707,1.8461611013445702e-05
4107,5880,16.033063888549805,1.8461606620932782e-05
612,4351,16.033023834228516,1.8461560499547107e-05
692,6325,16.03301239013672,1.8461547322008345e-05
2226,2313,16.03298568725586,1.8461516574417897e-05
4759,6233,16.032970428466797,1.846149900436621e-05
979,4048,16.032957077026367,1.8461483630570987e-05
4644,6054,16.032819747924805,1.8461325500105827e-05
4473,4865,16.032733917236328,1.84612266685651e-05
1135,6325,16.032724380493164,1.8461215687282797e-05
1342,6359,16.0327091217041,1.8461198117231115e-05
2767,4371,16.032541275024414,1.8461004846662583e-05
231,5532,16.032392978668213,1.8460834087722775e-05
5214,6258,16.03157615661621,1.8459893540893536e-05
549,6233,16.031530380249023,1.845984083073848e-05
40,5768,16.031436920166016,1.8459733214171914e-05
2442,4489,16.03078269958496,1.8458979898205938e-05
1783,5091,16.030738830566406,1.8458929384307345e-05
3817,4056,16.030567169189453,1.8458731721225893e-05
4020,6894,16.030508041381836,1.8458663637275618e-05
446,2799,16.03017282485962,1.845827764520267e-05
1222,4664,16.02996826171875,1.8458042096697275e-05
4591,6752,16.029817581176758,1.845786859243689e-05
1635,2415,16.02922821044922,1.8457189949190576e-05
443,3775,16.02873659133911,1.8456623864087863e-05
580,5926,16.028615951538086,1.845648495086673e-05
3821,6626,16.028553009033203,1.845641247440353e-05
5096,6658,16.028244018554688,1.845605668085692e-05
6344,6600,16.028244018554688,1.845605668085692e-05
3222,5758,16.028230667114258,1.8456041307061695e-05
4414,5831,16.02814292907715,1.845594027926451e-05
1535,6435,16.027732849121094,1.845546808412549e-05
2461,3912,16.02764892578125,1.845537144884122e-05
1490,5875,16.02754783630371,1.8455255047248812e-05
3783,4324,16.02745246887207,1.8455145234425782e-05
1680,6906,16.02737045288086,1.845505079539798e-05
880,4517,16.027236938476562,1.8454897057445737e-05
1601,2413,16.026735305786133,1.845431944199661e-05
3764,6704,16.026594161987305,1.8454156919018527e-05
1675,7054,16.02650260925293,1.8454051498708418e-05
1562,5601,16.02642059326172,1.8453957059680616e-05
476,3911,16.026294708251953,1.8453812106754218e-05
205,212,16.026283264160156,1.8453798929215456e-05
1511,2244,16.026113510131836,1.8453603462390462e-05
5970,6988,16.02608299255371,1.8453568322287093e-05
2926,5794,16.025978088378906,1.8453447528181764e-05
2304,2964,16.025880813598633,1.8453335519102272e-05
1644,5211,16.025859832763672,1.8453311360281207e-05
889,3997,16.025848388671875,1.8453298182742445e-05
4264,5638,16.025733947753906,1.845316640735481e-05
406,1697,16.02556610107422,1.845297313678628e-05
915,2956,16.025463104248047,1.845285453893741e-05
3158,5195,16.025367736816406,1.845274472611438e-05
798,892,16.025266647338867,1.845262832452197e-05
606,1027,16.025253295898438,1.8452612950726747e-05
2971,6772,16.02444839477539,1.8451686130500384e-05
3299,3763,16.024280548095703,1.8451492859931856e-05
1936,5038,16.02422332763672,1.845142697223804e-05
3749,5671,16.024169921875,1.8451365477057143e-05
315,3940,16.023788452148438,1.845092622576503e-05
499,810,16.023725509643555,1.845085374930183e-05
948,4378,16.02362823486328,1.845074174022234e-05
561,1424,16.023418426513672,1.845050015201168e-05
2208,7067,16.023231506347656,1.845028491887854e-05
6861,7163,16.022966384887695,1.8449979639230524e-05
5786,5789,16.022932052612305,1.844994010661423e-05
5326,7035,16.02275276184082,1.8449733658506938e-05
2459,6267,16.02252960205078,1.844947669650105e-05
54,3172,16.022485733032227,1.844942618260246e-05
5237,6932,16.022361755371094,1.8449283425932523e-05
265,3342,16.02230930328369,1.8449223028879855e-05
1389,5755,16.022008895874023,1.8448877118487318e-05
402,2022,16.021896362304688,1.8448747539356144e-05
64,2615,16.02183699607849,1.8448679180873807e-05
2902,4106,16.021625518798828,1.844843567093874e-05
4430,6512,16.02161979675293,1.844842908216936e-05
4501,6568,16.02157211303711,1.8448374175757846e-05
3475,6681,16.021404266357422,1.8448180905189317e-05
6077,6468,16.021392822265625,1.8448167727650552e-05
1743,2322,16.021337509155273,1.8448104036213198e-05
